passenger1,passenger2,Number of flights together
4770,5101,4
13329,13602,4
10620,10963,4
11562,7611,5
13221,5634,4
7721,8556,4
13571,6733,4
2684,5693,5
3962,8211,5
14095,1992,4
12908,6027,4
1460,9688,4
10963,8556,4
4409,8088,4
14639,14650,4
14703,14780,4
14702,14769,4
15153,15173,4
308,366,5
743,755,5
707,764,5
768,774,5
755,781,5
805,849,4
805,844,5
950,980,5
1133,1142,6
1002,328,4
1031,309,4
1293,1297,5
374,739,10
374,752,10
364,763,7
1035,778,4
1979,1997,5
1930,1942,4
1976,1986,4
2101,2161,5
2115,2119,4
2120,2135,4
2124,2158,4
2273,2290,4
2214,2283,4
2209,2250,4
2462,2496,5
182,191,4
211,281,8
215,274,7
627,646,5
731,760,5
707,755,5
705,706,5
848,888,6
831,896,5
802,866,4
1126,1128,4
1051,382,4
1085,312,4
1320,1396,5
1315,1319,4
1444,1464,5
1464,1465,5
1025,773,5
328,751,4
1503,1587,5
1809,1876,5
1853,1891,4
1947,1950,4
2042,2062,4
2132,2151,4
2116,2165,4
2107,2141,4
2136,2188,4
2264,2290,4
2222,2293,6
2402,2446,4
2411,2432,5
2404,2413,4
2438,2460,5
2479,2489,6
2504,2583,4
2543,2572,4
3063,3076,5
3127,3186,5
3146,3157,4
294,3132,4
3192,622,4
275,681,5
299,3157,4
3413,3477,5
3423,3495,4
1503,2667,6
2684,333,4
1587,2681,4
3519,3531,4
3554,3567,4
3567,3571,4
3632,3685,4
3610,3664,5
3414,751,4
3712,3756,4
3744,3750,4
3729,3739,4
3802,3822,4
3908,3931,4
3965,3985,4
4029,4035,4
4032,4061,4
295,3193,4
292,609,4
2152,3198,5
244,690,4
3180,443,4
2600,3104,7
2531,443,4
1538,3940,4
2220,3543,4
2870,3019,4
1674,2801,4
4204,4254,4
4260,4287,5
289,3444,4
3493,696,5
3447,628,4
3193,746,4
2017,456,4
1303,960,5
4373,4380,4
1328,2997,4
3913,440,4
4027,4318,4
2236,3536,4
2378,2460,5
2308,2497,4
4080,4388,6
4682,4690,7
4632,4656,8
4632,4641,8
4630,4675,5
4675,4696,6
1422,407,4
1439,2857,4
3077,467,4
1074,1666,4
1310,1444,5
139,2446,4
173,3672,4
4336,951,4
1484,4042,8
1818,4353,6
4042,928,7
4815,4886,4
4919,4941,5
4925,4995,4
4925,4970,4
4917,4939,4
5025,5084,5
5066,5096,6
2290,2430,4
3568,3661,4
5307,5344,5
5332,5345,4
2293,2985,4
3536,972,4
2498,3578,4
2176,4165,4
1445,1707,4
5196,894,4
3709,5112,4
5479,5481,4
5463,5491,4
5414,5448,7
5451,5479,4
5429,5459,4
5404,5440,4
5404,5483,4
5466,5495,6
5409,5459,6
5402,5410,5
358,4322,5
3046,4072,4
4071,945,4
5630,5696,5
4373,5408,4
4309,5459,4
4012,5466,5
4011,5432,5
5156,56,4
3858,4208,4
5755,5795,6
5722,5733,5
5722,5764,5
5738,5775,6
1033,3656,4
1717,3166,4
2229,675,4
2596,5455,6
4860,5359,6
2781,4991,4
4682,4904,7
1853,4927,4
1230,3169,5
3576,4674,9
1078,4690,4
2280,4904,4
1598,2504,4
2565,649,4
2068,624,4
132,402,4
366,5143,4
5909,5953,4
291,5808,4
6018,6068,4
6032,6050,4
2605,4434,4
5741,5996,4
1034,5800,5
2760,5927,4
1078,975,4
4431,6054,5
4025,6030,4
4316,6069,6
5233,6176,4
6401,6471,5
1046,3920,4
3404,4945,4
1651,3861,5
4632,5467,4
4430,5422,5
3991,4552,4
4675,6471,6
6881,6882,5
6863,6879,4
6885,6896,5
6819,6857,4
6825,6844,5
6854,6880,5
6858,6880,5
2403,2848,4
147,3920,5
5055,5367,4
1801,3492,4
1801,4205,4
1801,4551,4
3208,5055,4
6931,6937,4
5693,6366,4
7017,7080,4
3356,3589,4
7605,7685,9
5744,5966,6
5731,998,4
334,6159,4
1658,3887,4
3307,5390,4
4241,5196,4
7746,7785,4
4438,4841,4
5771,6008,5
1569,935,4
291,4245,4
8037,8073,6
2556,3642,5
8101,8136,4
8231,8253,4
8227,8235,4
5022,735,5
8316,8387,4
8353,8385,5
1401,1911,4
5021,620,4
1618,680,4
4150,4209,4
4473,7616,5
1613,2571,4
2910,3414,4
3762,4153,4
7379,7882,4
4221,5059,4
22,7581,4
247,5450,4
5978,7433,7
5964,6832,4
5964,6855,4
6063,6829,4
6075,6854,4
6075,6885,4
6069,6858,4
5440,6869,4
4316,6827,4
4316,6880,4
184,5491,4
5720,6870,4
5788,6874,5
4481,4990,4
5944,6774,4
4221,5912,4
5997,6979,4
627,7497,4
2926,3093,8
8702,8792,4
8710,8714,4
2578,7484,4
1635,2326,4
3950,5482,4
7685,95,6
2868,3169,4
8880,8897,5
8928,8958,4
8936,8973,4
3078,7139,4
7716,8979,4
7831,8979,4
5334,7526,4
1399,1779,4
3963,991,4
8042,991,4
7866,8158,6
3093,5482,6
8158,8353,5
814,8654,4
1183,2032,7
3147,4726,5
4194,4492,4
1119,1833,4
4772,92,5
1730,592,5
4338,6507,4
4247,4774,4
5620,5869,5
3742,6365,4
1189,7899,4
9051,9098,4
9042,9066,4
1335,8213,4
3743,4135,5
2392,3711,4
6475,701,4
7829,8255,4
3336,5731,5
5332,9083,5
1677,3418,9
663,6707,4
4468,663,4
2857,6703,4
5566,7820,5
8254,9091,4
6548,8266,5
9253,9267,4
9210,9253,4
5037,6292,4
4097,9007,4
6067,7505,5
9326,9363,4
9314,9362,4
9544,9561,5
9611,9677,5
9683,9696,5
9683,9686,4
9618,9676,4
9622,9634,5
9610,9611,5
9718,9742,4
1078,5544,5
7657,9512,5
1684,9586,4
2443,9212,6
2537,9202,4
2537,9268,4
2254,8558,5
4827,8563,6
1444,869,4
9901,9928,6
9930,9969,4
9913,9976,4
603,9232,6
10036,10082,5
10085,10097,4
4031,5942,6
3718,822,5
4237,8167,4
3962,8909,4
7605,8068,5
5683,9620,7
4852,9660,5
1733,9969,4
481,9969,4
174,2945,6
2345,8793,4
1321,2323,4
9255,9750,4
4391,9682,4
6729,7560,7
191,9066,7
10227,10240,6
10238,10270,4
8234,855,5
3618,9700,6
6289,6474,4
5966,8427,4
10331,10359,4
10306,10364,4
10326,10354,4
10115,1190,4
7308,9264,4
2713,7321,4
1493,2323,5
4404,9383,4
2323,3216,5
10420,10437,4
10433,10440,4
10434,10482,4
3858,5636,4
4756,8284,4
10482,4473,4
5668,7860,5
7810,9441,4
10107,5546,5
5668,9874,5
10697,5571,4
10658,2323,6
258,3078,6
4780,8714,4
633,8735,4
10396,9834,4
1325,8685,4
1325,2201,4
2201,6113,9
6382,8960,4
3627,6741,4
5538,9258,4
4820,61,5
1715,3187,5
3028,4820,5
148,4034,5
148,1715,5
10742,10766,4
10718,10788,4
10727,10772,4
10726,10728,4
10705,10770,4
10728,10776,4
11002,11031,4
5584,9097,5
11124,11157,4
11128,11140,4
11183,11198,4
11138,11175,4
11160,11175,4
11158,11199,4
11173,11196,4
11145,11180,4
11150,11183,4
11135,11189,4
11109,11178,4
11120,11141,4
11102,11140,5
11136,11164,4
4496,9761,4
3616,9828,4
5459,783,4
11276,1678,4
10731,7209,4
10744,6729,4
8268,9894,4
10440,203,6
2910,7064,7
7064,9840,4
3924,4846,4
3784,5071,4
10535,10661,5
10576,9057,4
4051,4606,4
10975,9752,4
1024,8149,4
11726,11729,4
6228,839,4
11353,17,5
11331,544,4
11331,2262,4
11856,11874,4
11243,6050,5
11251,9413,4
2181,6575,4
4168,8529,6
8149,8919,5
5021,8574,5
10356,7327,4
10310,582,5
400,4823,5
5530,7098,4
3432,6548,4
2503,4217,4
5031,5209,4
5031,8912,4
4010,7809,4
4121,614,4
10037,6987,6
10010,5380,5
10394,2514,5
11067,8368,4
6529,8596,6
6180,9068,4
10535,8519,4
10799,1411,4
2702,8721,4
11400,9395,4
10097,9955,4
7881,9955,4
2529,8803,4
366,8078,5
10034,10525,4
8040,9752,4
11914,6013,5
10203,11871,4
10778,11817,4
11871,8406,4
5096,8574,4
3361,8353,5
11883,5277,4
3322,5021,4
11874,9951,4
10640,6171,5
2489,5587,4
2591,8363,4
1860,8368,6
80,8390,6
5162,9389,4
11225,1617,4
11745,4502,5
6701,7601,4
2722,4626,4
420,7018,4
12473,12477,4
8596,8721,4
7243,7859,5
10728,11953,5
10516,6030,4
10516,7810,4
7481,7834,4
10354,12305,4
1041,9557,5
10569,3343,4
3041,9703,5
11266,9616,4
12430,6006,4
8830,9281,5
3297,7811,4
12020,917,4
2221,9623,4
12508,12563,4
12544,12558,4
12506,12517,4
10261,1988,4
11784,4444,4
1337,9441,5
10526,8368,4
6658,6743,4
12552,3361,4
11483,1470,4
7060,7661,6
1954,4478,4
2258,4594,4
2258,5980,4
5417,6843,4
10398,119,5
3292,5230,4
1132,7620,4
12773,12782,5
10667,5238,4
10667,796,4
1268,1812,4
10667,3303,4
12977,12993,5
8025,9596,4
10406,9791,4
10376,4200,4
8994,9665,4
11798,7823,4
7324,8252,4
13159,13168,4
10908,1466,6
11513,9242,4
10403,3220,4
2504,7205,4
13411,13417,5
13542,13556,4
5857,9891,4
13657,13669,6
10154,4645,4
1689,905,4
6733,8556,7
3410,9101,4
11515,5574,5
11323,5574,5
739,9441,4
13657,8664,5
4410,5757,5
13462,276,4
3560,739,4
13265,5910,4
13946,13959,4
11450,13781,8
10601,2439,4
2439,6155,4
13045,13839,5
11063,2490,4
10340,2685,4
501,9466,4
1829,5414,5
1753,9152,5
5414,9466,4
13683,5275,4
3367,5760,7
10858,13695,4
6532,9321,4
3632,726,5
12800,809,4
10631,11307,4
8263,8892,4
7395,9956,6
14020,14056,4
2243,9991,4
6307,9539,4
4326,8621,4
3194,9856,4
13851,270,4
11211,1591,5
13571,356,6
4268,7243,4
12323,42,5
356,5101,5
2112,7114,4
13364,4366,4
13296,8556,5
738,7530,4
4687,5842,4
4540,5693,4
13296,2807,4
13163,2807,5
5516,8358,4
5920,8961,4
8211,9445,5
14703,14752,4
14714,14739,4
14727,14786,4
14724,14772,4
14705,14779,4
138,6823,5
58,64,5
269,294,5
729,795,5
773,793,5
805,895,4
806,852,6
1001,1051,5
1014,1042,4
1035,341,4
1375,1381,5
364,724,7
328,755,5
1095,724,7
1848,1893,4
1930,1964,4
1969,1975,4
2172,2192,4
2111,2114,4
2232,2252,4
2471,2490,4
121,2033,4
2930,2993,5
3,72,4
101,186,4
305,334,5
525,585,5
525,584,8
649,673,4
625,663,6
631,694,4
703,749,5
727,733,8
759,785,5
701,755,8
939,957,7
1029,1038,5
1013,1026,5
1012,1076,4
1072,328,4
1013,360,5
1023,328,5
1062,1220,5
1057,797,4
1053,746,7
355,768,5
1532,1537,5
2036,2074,4
2135,2185,4
2119,2130,4
2141,2169,4
2232,2292,4
2214,2230,4
2247,2282,4
2221,2259,4
2272,2282,4
2478,2500,6
2411,2465,6
2560,2561,4
2722,2780,4
2914,2937,5
3104,3132,4
3171,3173,6
3220,3238,4
3205,3208,4
3317,3367,4
3453,3467,4
1228,1542,4
1247,2667,4
2181,3177,6
2110,3176,4
3645,3698,4
3620,3671,6
1095,3444,4
3706,3794,5
3806,3847,4
3831,3865,4
3801,3849,4
3911,3949,4
3906,3930,4
4013,4088,5
4017,4044,7
286,3159,4
4139,4200,4
1544,3980,4
2278,3565,4
1273,64,4
2894,3077,4
184,3087,4
4205,4269,5
1053,2197,5
3463,696,4
2981,914,4
1391,961,4
1337,994,4
1506,1692,4
4046,4359,5
2273,3502,4
2295,3540,5
2295,3554,5
4405,4411,4
2441,3671,4
2315,2427,4
2325,3639,5
4017,4339,6
3849,4536,4
3839,4575,5
4650,4661,4
1422,2776,4
1616,435,5
1288,993,6
1369,2776,4
1351,2754,5
446,4611,5
4703,4775,4
2026,3653,4
119,2411,4
1479,2509,4
1314,4025,5
2789,4399,5
1371,4388,7
2776,4035,6
2759,4309,5
2939,4373,5
4811,4881,4
2678,3959,6
5015,5073,7
3517,3661,5
5332,5396,4
1387,977,4
2293,2315,4
3554,923,4
2212,2965,4
2212,920,4
3578,3639,4
1343,2441,4
290,3567,4
1524,2437,4
405,5336,4
381,5198,4
3779,5156,4
5458,5486,5
5464,5491,6
5412,5416,4
5481,5498,6
5423,5468,6
5431,5491,4
5450,5460,7
4662,5002,4
4398,905,4
4373,5446,4
2511,5486,6
2941,5408,4
4052,5459,4
5145,56,4
1766,2712,4
1145,1734,4
4224,5370,4
4245,5310,4
5718,5725,5
5722,5800,4
2101,4166,4
1612,3102,4
1281,5007,4
5453,638,4
1322,2813,4
1498,4977,4
3937,4903,7
1521,4671,4
1692,3991,5
4593,4967,5
2887,3524,4
399,727,4
3947,419,4
5920,5995,4
5903,5947,4
3148,5133,4
6087,6089,4
6030,6097,4
6060,6061,5
6012,6020,4
6015,6043,6
6116,6143,4
1938,5278,4
3106,4717,4
4969,6071,6
1884,5440,6
5491,6047,6
3404,4069,5
4523,5422,6
3492,4609,4
1548,4069,4
4430,4903,5
6508,6535,4
4430,5053,4
3937,4295,4
1572,3208,4
1662,3670,4
3078,6555,4
7001,7036,4
7019,7055,4
7410,7460,4
7490,7499,4
7573,7576,5
1797,2802,4
7638,7671,4
7607,7641,5
1302,5796,4
7706,7799,4
7778,7798,4
4373,438,5
2937,5796,4
1015,1382,4
1319,756,6
1020,4275,5
4534,5912,5
3967,5922,5
8119,8126,4
8216,8225,4
8209,8234,4
1413,1942,4
1936,2277,5
5795,6876,5
1308,3709,4
7778,8338,4
2700,7733,4
7798,8328,4
8450,8470,5
3932,5377,4
1053,3367,4
2786,4473,4
1452,1774,5
1774,6572,4
4359,4591,7
2497,7381,5
2401,5303,4
5303,554,4
4280,5073,5
6052,8073,5
6893,997,4
5494,5744,4
1817,6844,4
5964,6870,4
4373,6039,5
438,6827,4
6063,6469,4
4674,6855,5
4316,6847,4
4607,6874,5
4607,6832,5
4607,6889,5
3120,4607,4
5954,6016,4
184,6855,4
2294,6880,4
6469,6855,4
6469,6872,4
5720,6874,4
6049,6809,4
1865,5761,4
5734,6896,4
5491,6897,6
4412,6896,4
5771,6898,4
2759,950,4
5596,8461,5
3093,6003,5
6906,721,4
3370,4814,4
2227,7410,4
364,6927,4
1888,3642,4
1315,1673,4
7039,975,4
1329,8209,4
1329,3093,4
1329,8289,4
6097,8297,4
1190,2714,4
1544,8105,4
3898,8190,4
2868,8132,4
8945,8950,4
8920,8961,5
8957,8963,4
8961,8985,5
8950,8984,4
2988,7149,4
4816,5544,4
233,4054,5
1406,757,5
3590,8190,8
7039,7685,5
8353,95,5
2906,3278,5
1635,7039,5
1329,3169,5
3021,7677,5
4217,5530,5
486,8294,4
1183,4726,4
9028,9072,5
9044,9067,5
3657,4483,4
7508,8230,4
2530,7551,6
4862,8280,4
7890,8906,5
5912,7120,4
1050,3743,4
3734,8517,4
6786,7685,4
663,6750,4
6166,9015,5
9202,9276,4
1569,8485,5
5490,5590,5
4700,8089,4
1053,2886,5
7033,8105,4
1544,7068,4
1050,1998,5
6067,9069,5
1335,8542,4
9441,9478,5
4611,6043,4
3440,572,4
9665,9696,4
9630,9693,4
9618,9640,6
9618,9665,6
9725,9795,4
8019,9353,5
5447,9069,5
4896,5447,4
4404,8545,5
147,8590,5
4827,9263,4
1673,8810,4
9901,9945,4
9924,9999,6
8835,9227,4
10021,10046,5
10046,10083,6
1209,2797,4
8326,8548,4
2185,942,8
2150,7506,5
5905,7373,4
4541,9960,4
57,6396,4
6745,8073,4
3278,6100,4
3418,6418,4
300,5359,4
388,9620,4
4359,9760,4
1800,4611,4
2024,497,6
3640,3754,5
3002,497,7
4391,6857,4
382,7209,7
191,6892,4
1715,9066,7
4541,8558,4
315,3611,4
3608,5533,4
2773,8679,4
3483,5303,5
6813,8441,4
9592,9958,4
2323,9951,4
10389,211,4
10346,6441,4
10356,6441,4
10418,10482,4
10415,10445,4
10414,10416,5
10438,10494,4
10401,10418,5
10419,10470,4
10425,10476,4
10452,10480,4
10434,10456,6
10424,10434,4
10468,10484,4
6263,9482,4
2441,8014,4
4881,6263,4
1403,3442,5
10196,8483,4
10440,4473,4
398,6441,4
5423,7896,4
8836,9537,6
8158,9466,5
9098,9466,5
10107,4441,4
10107,3286,5
2208,6368,5
3242,3615,4
4715,5207,6
2648,3113,4
1078,9834,4
7668,8051,4
7568,8294,4
167,855,9
3064,7898,5
10706,10751,4
10766,10779,4
10719,10731,4
10751,10776,4
10869,10871,5
10397,6003,4
11018,11080,5
11001,11046,5
5169,9360,4
11194,11200,4
11160,11196,4
11115,11141,4
11122,11153,4
11121,11163,4
11139,11169,4
11180,11198,4
11114,11156,4
10920,5328,4
288,9752,7
2581,4359,4
3958,9828,4
10731,8260,7
10726,1715,5
10798,7209,9
10791,2024,4
10718,9700,4
6453,7122,4
3896,8873,5
10271,1321,6
3921,8024,6
10644,9758,4
1337,6136,6
3029,5941,4
1678,1927,6
3245,4453,4
11275,3677,9
10814,5538,4
10890,9212,4
10110,10890,4
10943,932,4
8475,9752,5
2718,8114,4
10975,5669,5
11667,11698,5
7511,8513,4
10431,6541,4
7737,8511,4
11723,11753,5
10771,4803,4
10350,3589,7
23,6050,5
2261,98,4
1974,4031,7
1056,11833,4
11868,2333,4
11914,12000,4
456,7209,5
11072,6579,4
3459,5456,4
1670,8194,4
4336,8194,4
1609,6804,4
1041,2489,10
10058,5031,4
557,7677,4
371,6548,4
2489,4188,4
2174,4689,4
3432,4728,4
1283,4188,4
10037,4689,4
10037,241,4
8363,9683,4
1411,4712,4
1411,5069,4
11914,4955,4
11939,269,4
1030,11450,5
2514,4151,4
2744,5358,4
4675,6317,6
2544,9758,4
8877,9057,4
4170,8017,5
1254,6113,5
4363,8519,4
10271,8877,4
1540,680,4
10512,6468,4
6890,8121,4
11327,298,4
10022,3963,4
3867,9359,4
9369,9495,4
2410,999,4
10758,8511,4
10690,1335,4
3249,7810,4
10778,7837,4
11883,6777,7
10702,11876,4
10310,10716,4
8030,8406,4
1911,2949,5
10216,10354,4
3020,3413,5
3993,5690,6
1860,7191,4
4275,4420,4
3846,5564,4
12301,12385,5
3309,6385,4
11021,3296,4
4784,6929,5
1016,2758,4
1016,9503,4
10572,4200,4
2090,5037,5
2974,5043,6
12210,12328,4
10234,5438,5
10778,5438,5
10484,8030,5
6458,859,5
3029,6658,4
12204,9704,4
4287,8845,4
10179,7951,5
1573,4978,4
7951,9324,4
4054,9409,4
11267,11315,5
4058,6349,4
11897,6978,4
5690,6800,5
12557,12559,4
12572,12585,4
6800,9665,5
3677,6807,4
4917,6924,4
10350,10552,5
11858,7924,4
10780,4872,4
1911,4927,4
1911,3977,4
204,3524,4
7358,8339,4
1651,6843,5
3307,9954,4
10244,9480,4
5253,932,4
11329,3595,4
5044,6236,4
5101,8810,6
8556,8758,4
11973,7004,4
4191,696,4
11796,2068,4
5072,8642,5
11798,8326,5
11089,4391,4
13215,13244,4
3666,7118,7
13550,13554,5
1723,9217,5
3875,613,4
1196,5390,4
6030,7638,4
5201,8556,6
11553,4209,4
246,523,4
7528,8316,5
12299,4692,5
2565,4407,4
13233,13414,4
12634,1574,4
12159,6019,4
13857,13870,4
10032,9926,4
4045,4463,4
4791,9198,4
11847,3155,4
10595,5237,4
741,8132,4
11527,12586,4
1033,501,4
12570,1753,4
13614,3953,4
13638,5769,4
13627,9321,4
10458,5260,4
10802,9217,5
361,6519,4
6335,8258,4
210,3380,4
12197,3977,4
14067,14090,4
5380,8674,5
4181,5760,4
6370,8948,4
11502,13637,5
1723,7917,5
11099,2251,5
6293,9994,5
10067,7661,6
13284,2964,5
12089,8964,4
11212,5553,4
6981,798,4
5345,8411,4
2610,9480,4
2994,5101,4
2994,6591,4
13264,2292,4
183,9540,7
10205,5007,4
3631,4366,4
3631,7017,4
11699,2041,4
1688,738,4
2922,738,5
10244,2807,5
10605,978,5
14087,2966,4
13620,5480,4
10784,6261,4
7611,8763,4
14702,14776,4
14702,14718,4
14759,14770,4
14746,14771,4
14716,14769,4
15042,15071,4
15153,15176,4
15146,15173,4
15112,15135,5
15121,8211,4
12891,7870,4
119,121,6
150,182,4
330,334,5
729,751,5
771,785,5
758,781,5
751,792,6
772,781,5
705,726,6
816,873,5
850,881,4
819,833,5
804,894,4
823,889,6
851,868,5
1021,1051,5
1095,348,5
1314,1391,5
374,727,7
364,755,6
334,764,4
1961,1993,5
1966,1988,4
2172,2176,4
2115,2160,4
2146,2193,4
2119,2162,5
2280,2294,6
141,2315,5
2684,2692,4
2776,2789,5
2817,2831,4
2942,2943,5
117,187,4
208,243,5
328,374,6
411,485,6
430,452,4
545,572,4
554,568,4
519,572,4
629,636,4
649,670,4
605,677,7
716,750,5
752,786,5
701,773,5
831,873,4
847,852,6
1053,1095,9
1002,1045,5
1043,368,4
1051,308,4
1021,376,5
1341,1389,6
1056,762,4
1013,746,4
395,761,5
1572,1586,7
1714,1780,4
1864,1878,4
1902,1990,4
2140,2142,4
2159,2191,4
2124,2148,4
2126,2181,4
2145,2154,4
2110,2187,4
2261,2282,4
2202,2275,4
2206,2241,4
2332,2381,4
2406,2460,4
2444,2456,4
2451,2473,5
173,2082,4
2503,2538,4
2510,2545,5
2509,2560,5
2717,2789,8
3019,3096,4
1083,401,4
3122,3174,4
3175,3191,4
3368,3384,4
269,3112,4
275,3146,5
3191,677,4
212,611,5
212,658,4
3402,3471,5
1587,2699,4
1506,2681,4
3520,3595,4
3529,3593,4
3503,3511,4
3639,3648,5
3643,3672,5
3603,3639,5
3421,716,6
1053,3436,4
3453,362,5
3411,759,5
3818,3821,4
3901,3955,5
4043,4073,4
4066,4088,4
4010,4020,7
272,3193,5
2199,609,4
1498,2793,4
4148,4200,4
215,2531,4
2510,299,4
248,2521,4
1087,271,5
2229,3598,4
199,3087,4
2400,2869,5
4223,4274,5
3154,3411,4
1673,2554,6
1361,2922,4
4307,4345,4
4307,4398,6
4308,4338,4
4313,4355,4
1570,83,4
1394,915,4
1332,940,5
2988,979,5
2263,3537,4
2279,3537,5
2223,3536,4
4403,4407,4
3682,53,5
130,2441,4
4503,4597,4
4017,4309,7
4009,4353,6
2515,3413,4
1658,2516,4
264,4572,6
4608,4685,4
4656,4700,5
4609,4696,6
4618,4673,5
1866,3120,4
1429,2790,4
1918,288,4
1918,3370,4
4765,4769,6
4742,4779,4
4025,915,5
1432,4332,5
1337,4009,5
2789,4044,7
1464,4052,5
2717,4044,5
2783,4013,6
1696,4399,5
1818,4090,4
4830,4888,4
4927,4933,6
4925,4962,4
5012,5033,4
5026,5096,6
5048,5096,6
5175,5180,4
1913,4397,4
2260,3655,4
2221,2325,4
126,3536,4
2295,2405,4
2870,5318,4
2786,2942,4
5448,5500,4
5471,5494,4
5408,5500,4
5468,5498,6
5421,5463,4
5401,5421,7
5412,5478,4
5412,5477,4
5443,5499,4
5432,5466,6
5442,5482,5
5402,5446,5
5515,5571,4
5536,5577,5
4040,905,4
5686,5699,4
5695,5700,5
5603,5690,6
1666,5436,5
5463,915,5
2867,5498,6
4353,5409,4
1696,5401,5
5464,975,6
3343,774,4
2043,3666,6
1186,4010,4
4203,5095,6
4248,4678,4
4209,4441,7
4575,5019,4
5729,5763,4
5768,5798,4
5768,5782,4
5815,5854,5
384,4396,4
4166,782,5
4853,5395,5
4611,4927,4
4665,4998,4
3596,3976,4
3991,443,5
3794,4008,6
5867,833,5
2909,696,4
2909,752,7
1261,2700,4
1528,2105,4
5930,5936,4
3330,3735,8
2893,5233,4
2697,3981,4
3120,5954,6
4682,6010,5
1078,6089,5
4946,5490,5
4431,975,5
2773,5481,6
5491,6039,7
1484,4957,4
6474,6478,7
3920,4552,4
1598,3920,4
3527,4967,4
1548,4523,6
2509,5450,4
4646,5455,5
4430,5467,5
6855,6864,6
6812,6849,4
6833,6878,5
6817,6880,5
6878,6885,5
4647,5367,4
1108,4292,4
5455,631,4
3670,5467,7
3208,4647,4
6369,888,4
5855,6583,5
7062,7070,4
7042,7070,4
7246,7255,4
7460,7496,4
7505,7550,4
1774,4344,6
7711,7771,4
5076,53,4
2519,3883,5
8146,8167,4
8110,8180,5
3043,3662,4
2700,7778,4
7822,8350,5
18,378,5
1244,3188,4
247,3367,4
1638,5318,4
3173,4761,5
2786,4199,4
1554,1774,4
7192,721,4
5059,721,5
6001,6827,4
6824,959,4
477,6866,4
4316,6854,5
5744,6889,4
6017,997,4
3120,5440,4
3120,6885,4
3120,6016,4
6039,6889,5
4990,6844,4
4969,6870,7
1884,3120,4
2550,7553,4
721,7407,4
3590,5423,8
3590,6813,12
625,7662,7
3330,8190,7
1677,7602,6
5411,8132,4
5411,7605,6
1230,3855,4
3292,7618,4
2326,7601,5
8956,8979,6
8931,8993,4
8983,8993,5
3021,3820,4
5789,95,6
5411,5789,5
1183,4765,4
1833,1933,6
3115,5279,4
9009,9057,4
9014,9042,4
4036,5742,4
6475,760,4
4047,4203,4
8397,8727,5
2926,3418,8
6796,7820,5
6707,6813,8
6745,7605,4
3418,7082,5
5847,814,4
9252,9298,4
451,5795,4
4983,6242,6
6447,8402,5
2886,8073,4
6052,8485,4
1735,6205,4
1413,4056,6
6292,8105,4
6205,7612,4
3466,707,4
3660,6931,4
3866,8593,4
439,6106,4
4552,6441,5
6479,6580,4
9650,9659,5
1078,8277,4
813,8775,4
212,8589,4
3589,9201,4
3237,7279,4
7396,9243,4
9931,9987,4
9949,9996,4
10034,10048,4
1325,5905,5
420,8972,4
3772,5740,4
6447,7866,4
5490,7872,4
4546,9910,4
4076,9642,4
8824,9690,4
8824,9677,4
1333,1982,4
187,9679,4
187,9640,4
5672,9672,4
4329,9642,4
6776,9672,4
388,9622,4
5359,7131,5
3002,8260,6
1225,2580,4
4955,8510,4
4713,5116,7
4226,8964,5
315,8225,4
2201,8685,4
2773,3249,4
10377,10389,6
10327,10397,5
10357,10384,4
4171,9389,4
4249,4850,6
3590,7298,5
5571,9977,4
10389,281,5
10412,10433,4
10408,10422,4
10401,10417,5
10471,10473,5
10434,10481,4
8014,8803,5
2611,7020,4
5238,9268,6
1419,9829,4
10539,10592,5
10535,10548,6
10536,10548,6
3077,8836,4
10325,7643,5
1917,9069,5
1917,2482,4
7837,8089,4
10107,7810,5
139,968,5
3418,9098,4
5538,8803,7
855,9282,9
61,9066,5
1849,3187,5
10776,10785,5
10714,10727,4
10786,10798,4
10704,10785,4
10704,10753,4
10737,10771,4
10712,10791,5
490,6308,5
8189,8704,4
10841,10850,4
8237,9017,4
10104,841,4
707,9779,5
10010,2423,5
10328,9097,4
11169,11200,4
11106,11194,4
11127,11196,4
11111,11129,4
11103,11164,4
11115,11174,4
11140,11157,5
11140,11198,5
11157,11176,5
10926,3518,4
1134,6805,4
4293,9057,5
11256,8165,4
1246,3029,4
10798,9645,4
11404,11469,4
4165,486,6
2857,9111,4
3937,9231,4
10536,10661,5
10536,1342,4
1863,4130,5
10832,8234,4
10985,8101,4
10975,7507,7
4227,5798,5
11744,11773,4
211,3937,4
10334,11359,4
11073,11359,4
515,7542,4
2706,8295,4
11003,5489,4
1218,8010,4
2185,5299,4
11884,730,5
10615,11821,4
11898,5616,4
3846,921,6
4397,7319,4
3257,7008,4
7162,9376,4
1064,2174,6
1064,4823,4
5132,6522,4
10083,9659,6
10083,210,4
10083,1670,4
1670,2489,4
10016,4337,4
3851,736,4
1762,371,4
6522,888,4
371,7706,4
371,8194,4
4689,6987,4
4010,6053,4
2532,7679,4
1820,5225,4
11007,863,4
1287,8907,4
4543,9057,7
10819,3112,5
11276,2765,4
3299,5096,5
11290,544,4
1860,9127,6
10089,9725,4
10095,6208,6
10095,4827,7
3963,9493,4
8890,8980,6
10862,1782,4
10509,486,4
1335,633,5
1189,953,5
3802,5575,4
10764,5277,6
5093,7682,4
10778,8851,4
1966,7825,4
10234,5277,4
10785,8851,4
10326,4020,4
10266,8784,6
1172,1920,4
